ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
2020-03-01,USA,FIPS,53033,King,0.0132,0.17903000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-02,USA,FIPS,53033,King,-0.041370000000000004,0.13854000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-03,USA,FIPS,53033,King,-0.03969,0.13663,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-04,USA,FIPS,53033,King,-0.04345,0.13401000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-05,USA,FIPS,53033,King,-0.09634000000000001,0.14429,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-06,USA,FIPS,53033,King,-0.12727000000000002,0.1557,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-07,USA,FIPS,53033,King,-0.09229000000000001,0.19113000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-08,USA,FIPS,53033,King,-0.08919,0.21788000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-09,USA,FIPS,53033,King,-0.10347,0.16263000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-10,USA,FIPS,53033,King,-0.10695,0.16337000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-11,USA,FIPS,53033,King,-0.11877000000000001,0.16037,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-12,USA,FIPS,53033,King,-0.16161,0.17135,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-13,USA,FIPS,53033,King,-0.21002,0.1905,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-14,USA,FIPS,53033,King,-0.18462,0.22113000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-15,USA,FIPS,53033,King,-0.18041000000000001,0.255,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-16,USA,FIPS,53033,King,-0.21896000000000002,0.21191000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-17,USA,FIPS,53033,King,-0.25718,0.23755,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-18,USA,FIPS,53033,King,-0.2743,0.24112000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-19,USA,FIPS,53033,King,-0.30182000000000003,0.24444000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-20,USA,FIPS,53033,King,-0.29285,0.23582000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-21,USA,FIPS,53033,King,-0.28850000000000003,0.2876,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-22,USA,FIPS,53033,King,-0.34574000000000005,0.33955,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-23,USA,FIPS,53033,King,-0.372,0.29986,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-24,USA,FIPS,53033,King,-0.39181000000000005,0.31673,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-25,USA,FIPS,53033,King,-0.41892,0.32467,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-26,USA,FIPS,53033,King,-0.47929000000000005,0.35456000000000004,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-27,USA,FIPS,53033,King,-0.49002000000000007,0.34771,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-28,USA,FIPS,53033,King,-0.484,0.38453000000000004,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-29,USA,FIPS,53033,King,-0.46508000000000005,0.39388,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-30,USA,FIPS,53033,King,-0.47901000000000005,0.36138000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-03-31,USA,FIPS,53033,King,-0.45322,0.34203,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-01,USA,FIPS,53033,King,-0.42564,0.32230000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-02,USA,FIPS,53033,King,-0.45778,0.33208000000000004,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-03,USA,FIPS,53033,King,-0.44988000000000006,0.32449,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-04,USA,FIPS,53033,King,-0.41405000000000003,0.34508000000000005,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-05,USA,FIPS,53033,King,-0.43682000000000004,0.38236000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-06,USA,FIPS,53033,King,-0.42193,0.31809000000000004,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-07,USA,FIPS,53033,King,-0.41652000000000006,0.32362,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-08,USA,FIPS,53033,King,-0.40584000000000003,0.30770000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-09,USA,FIPS,53033,King,-0.41605000000000003,0.30552,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-10,USA,FIPS,53033,King,-0.40497000000000005,0.29471,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-11,USA,FIPS,53033,King,-0.39599,0.33278,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-12,USA,FIPS,53033,King,-0.38783,0.35724,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-13,USA,FIPS,53033,King,-0.40696000000000004,0.31171000000000004,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-14,USA,FIPS,53033,King,-0.3901,0.30554000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-15,USA,FIPS,53033,King,-0.37525000000000003,0.29611000000000004,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-16,USA,FIPS,53033,King,-0.37833000000000006,0.28974,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-17,USA,FIPS,53033,King,-0.38463,0.28704,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-18,USA,FIPS,53033,King,-0.38829,0.34412000000000004,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-19,USA,FIPS,53033,King,-0.34965,0.34190000000000004,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-20,USA,FIPS,53033,King,-0.3629,0.29445000000000005,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-21,USA,FIPS,53033,King,-0.39283,0.31851,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-22,USA,FIPS,53033,King,-0.42985,0.34541000000000005,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-23,USA,FIPS,53033,King,-0.42843000000000003,0.32408000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-24,USA,FIPS,53033,King,-0.39364000000000005,0.29776,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-25,USA,FIPS,53033,King,-0.36604000000000003,0.32317,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-26,USA,FIPS,53033,King,-0.34435000000000004,0.34506000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-27,USA,FIPS,53033,King,-0.36941,0.30232000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-28,USA,FIPS,53033,King,-0.35912000000000005,0.2984,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-29,USA,FIPS,53033,King,-0.35607000000000005,0.29029000000000005,full_february_except_presidents_day,DAY_OF_WEEK
2020-04-30,USA,FIPS,53033,King,-0.36853,0.29238000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-01,USA,FIPS,53033,King,-0.32588,0.26358000000000004,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-02,USA,FIPS,53033,King,-0.3551,0.33005,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-03,USA,FIPS,53033,King,-0.32159000000000004,0.32945,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-04,USA,FIPS,53033,King,-0.33306,0.28357000000000004,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-05,USA,FIPS,53033,King,-0.30079,0.26907000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-06,USA,FIPS,53033,King,-0.32613000000000003,0.28566,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-07,USA,FIPS,53033,King,-0.30925,0.26315,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-08,USA,FIPS,53033,King,-0.27085000000000004,0.24407,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-09,USA,FIPS,53033,King,-0.1703,0.25484,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-10,USA,FIPS,53033,King,-0.18214000000000002,0.27375000000000005,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-11,USA,FIPS,53033,King,-0.30073,0.27502000000000004,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-12,USA,FIPS,53033,King,-0.32227,0.2867,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-13,USA,FIPS,53033,King,-0.30518,0.27541000000000004,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-14,USA,FIPS,53033,King,-0.31377000000000005,0.26980000000000004,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-15,USA,FIPS,53033,King,-0.27379000000000003,0.24565,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-16,USA,FIPS,53033,King,-0.27955,0.30144000000000004,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-17,USA,FIPS,53033,King,-0.26562,0.31296,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-18,USA,FIPS,53033,King,-0.27811,0.26602000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-19,USA,FIPS,53033,King,-0.27052000000000004,0.26771,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-20,USA,FIPS,53033,King,-0.29378000000000004,0.27853,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-21,USA,FIPS,53033,King,-0.31731000000000004,0.28087,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-22,USA,FIPS,53033,King,-0.26949,0.25067,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-23,USA,FIPS,53033,King,-0.18326,0.26877,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-24,USA,FIPS,53033,King,-0.15212,0.27943,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-25,USA,FIPS,53033,King,-0.39619000000000004,0.32821,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-26,USA,FIPS,53033,King,-0.25825000000000004,0.26176000000000005,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-27,USA,FIPS,53033,King,-0.22895000000000001,0.24141,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-28,USA,FIPS,53033,King,-0.24624000000000001,0.24057,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-29,USA,FIPS,53033,King,-0.22376000000000001,0.22792,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-30,USA,FIPS,53033,King,-0.28815,0.3139,full_february_except_presidents_day,DAY_OF_WEEK
2020-05-31,USA,FIPS,53033,King,-0.28375,0.32469000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-01,USA,FIPS,53033,King,-0.24124,0.25264000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-02,USA,FIPS,53033,King,-0.2574,0.26018,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-03,USA,FIPS,53033,King,-0.23618000000000003,0.24453000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-04,USA,FIPS,53033,King,-0.26333,0.24277,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-05,USA,FIPS,53033,King,-0.23195000000000002,0.22942,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-06,USA,FIPS,53033,King,-0.17266,0.25105,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-07,USA,FIPS,53033,King,-0.20059000000000002,0.28543,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-08,USA,FIPS,53033,King,-0.23129000000000002,0.24117000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-09,USA,FIPS,53033,King,-0.26531000000000005,0.26429,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-10,USA,FIPS,53033,King,-0.22488000000000002,0.23541,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-11,USA,FIPS,53033,King,-0.23648000000000002,0.2343,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-12,USA,FIPS,53033,King,-0.23236,0.23441,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-13,USA,FIPS,53033,King,-0.16453,0.24664000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-14,USA,FIPS,53033,King,-0.13849,0.26424000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-15,USA,FIPS,53033,King,-0.24535,0.24609000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-16,USA,FIPS,53033,King,-0.20412000000000002,0.23232000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-17,USA,FIPS,53033,King,-0.18027,0.21822000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-18,USA,FIPS,53033,King,-0.17371,0.20963,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-19,USA,FIPS,53033,King,-0.14536000000000002,0.1983,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-20,USA,FIPS,53033,King,-0.11096,0.22704000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-21,USA,FIPS,53033,King,-0.09144000000000001,0.24282,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-22,USA,FIPS,53033,King,-0.15954000000000002,0.21614000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-23,USA,FIPS,53033,King,-0.15412,0.21746000000000001,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-24,USA,FIPS,53033,King,-0.18041000000000001,0.21822000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-25,USA,FIPS,53033,King,-0.17289000000000002,0.21183000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-26,USA,FIPS,53033,King,-0.14767000000000002,0.19774000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-27,USA,FIPS,53033,King,-0.13827,0.24562000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-28,USA,FIPS,53033,King,-0.14204,0.26551,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-29,USA,FIPS,53033,King,-0.17494,0.22037,full_february_except_presidents_day,DAY_OF_WEEK
2020-06-30,USA,FIPS,53033,King,-0.18078000000000002,0.22645,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-01,USA,FIPS,53033,King,-0.17156000000000002,0.22071000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-02,USA,FIPS,53033,King,-0.15788000000000002,0.20912000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-03,USA,FIPS,53033,King,-0.14372000000000001,0.20612000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-04,USA,FIPS,53033,King,-0.13970000000000002,0.22982000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-05,USA,FIPS,53033,King,-0.050910000000000004,0.2381,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-06,USA,FIPS,53033,King,-0.16722,0.22062,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-07,USA,FIPS,53033,King,-0.18276,0.22765000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-08,USA,FIPS,53033,King,-0.17606000000000002,0.21903000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-09,USA,FIPS,53033,King,-0.1938,0.21679,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-10,USA,FIPS,53033,King,-0.15410000000000001,0.19964,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-11,USA,FIPS,53033,King,-0.06479,0.21908000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-12,USA,FIPS,53033,King,-0.11516000000000001,0.25735,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-13,USA,FIPS,53033,King,-0.16592,0.21566000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-14,USA,FIPS,53033,King,-0.14891000000000001,0.21327000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-15,USA,FIPS,53033,King,-0.14955000000000002,0.20478000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-16,USA,FIPS,53033,King,-0.16629000000000002,0.20747000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-17,USA,FIPS,53033,King,-0.18145000000000003,0.21405000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-18,USA,FIPS,53033,King,-0.030510000000000002,0.2101,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-19,USA,FIPS,53033,King,-0.02245,0.23713,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-20,USA,FIPS,53033,King,-0.14886000000000002,0.21722000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-21,USA,FIPS,53033,King,-0.14738,0.21144000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-22,USA,FIPS,53033,King,-0.16615000000000002,0.21751,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-23,USA,FIPS,53033,King,-0.18037,0.21529,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-24,USA,FIPS,53033,King,-0.15901,0.20568000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-25,USA,FIPS,53033,King,-0.02602,0.21076000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-26,USA,FIPS,53033,King,-0.025120000000000003,0.2411,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-27,USA,FIPS,53033,King,-0.14473000000000003,0.21671,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-28,USA,FIPS,53033,King,-0.14421,0.21217000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-29,USA,FIPS,53033,King,-0.15418,0.21111000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-30,USA,FIPS,53033,King,-0.15442,0.20897000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-07-31,USA,FIPS,53033,King,-0.12149000000000001,0.19272,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-01,USA,FIPS,53033,King,-0.035160000000000004,0.21099,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-02,USA,FIPS,53033,King,-0.02119,0.23383,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-03,USA,FIPS,53033,King,-0.14834,0.21199,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-04,USA,FIPS,53033,King,-0.12599000000000002,0.20462000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-05,USA,FIPS,53033,King,-0.13949,0.2082,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-06,USA,FIPS,53033,King,-0.1844,0.22037,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-07,USA,FIPS,53033,King,-0.15298,0.19925,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-08,USA,FIPS,53033,King,-0.08437,0.22551000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-09,USA,FIPS,53033,King,-0.022410000000000003,0.23573000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-10,USA,FIPS,53033,King,-0.13838,0.21147000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-11,USA,FIPS,53033,King,-0.14357,0.21183000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-12,USA,FIPS,53033,King,-0.15418,0.21108000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-13,USA,FIPS,53033,King,-0.1593,0.20594,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-14,USA,FIPS,53033,King,-0.12663000000000002,0.19491000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-15,USA,FIPS,53033,King,-0.00627,0.20738,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-16,USA,FIPS,53033,King,-1.9e-4,0.23700000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-17,USA,FIPS,53033,King,-0.14299,0.21788000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-18,USA,FIPS,53033,King,-0.13609000000000002,0.2117,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-19,USA,FIPS,53033,King,-0.1413,0.20736000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-20,USA,FIPS,53033,King,-0.17236,0.20729000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-21,USA,FIPS,53033,King,-0.16426000000000002,0.20702,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-22,USA,FIPS,53033,King,-0.05399,0.20945000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-23,USA,FIPS,53033,King,-0.02953,0.23492000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-24,USA,FIPS,53033,King,-0.14782,0.21097000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-25,USA,FIPS,53033,King,-0.13294,0.20694,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-26,USA,FIPS,53033,King,-0.12968000000000002,0.20326000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-27,USA,FIPS,53033,King,-0.15226,0.19779000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-28,USA,FIPS,53033,King,-0.10874,0.18627000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-29,USA,FIPS,53033,King,-0.035550000000000005,0.21012000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-30,USA,FIPS,53033,King,-0.02281,0.23295000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-08-31,USA,FIPS,53033,King,-0.1583,0.21456000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-01,USA,FIPS,53033,King,-0.11065000000000001,0.20037000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-02,USA,FIPS,53033,King,-0.12523,0.19838000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-03,USA,FIPS,53033,King,-0.14,0.19531,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-04,USA,FIPS,53033,King,-0.10007,0.18384,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-05,USA,FIPS,53033,King,-0.02603,0.20617000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-06,USA,FIPS,53033,King,0.022260000000000002,0.22285000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-07,USA,FIPS,53033,King,-0.19472,0.23624,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-08,USA,FIPS,53033,King,-0.13531,0.20753000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-09,USA,FIPS,53033,King,-0.1689,0.20959000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-10,USA,FIPS,53033,King,-0.18382,0.20565000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-11,USA,FIPS,53033,King,-0.19852000000000003,0.20932,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-12,USA,FIPS,53033,King,-0.1986,0.25608000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-13,USA,FIPS,53033,King,-0.22152000000000002,0.28789000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-14,USA,FIPS,53033,King,-0.23639000000000002,0.24041,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-15,USA,FIPS,53033,King,-0.22182000000000002,0.23507000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-16,USA,FIPS,53033,King,-0.21497000000000002,0.22753,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-17,USA,FIPS,53033,King,-0.23123000000000002,0.22232000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-18,USA,FIPS,53033,King,-0.2063,0.21585000000000001,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-19,USA,FIPS,53033,King,-0.11277000000000001,0.22084,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-20,USA,FIPS,53033,King,-0.12062,0.24434000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-21,USA,FIPS,53033,King,-0.19187,0.21836000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-22,USA,FIPS,53033,King,-0.17143000000000003,0.21236000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-23,USA,FIPS,53033,King,-0.2039,0.23913,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-24,USA,FIPS,53033,King,-0.22524000000000002,0.22581,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-25,USA,FIPS,53033,King,-0.20641,0.21539000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-26,USA,FIPS,53033,King,-0.11332,0.22194000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-27,USA,FIPS,53033,King,-0.09844000000000001,0.24350000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-28,USA,FIPS,53033,King,-0.17188,0.21609,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-29,USA,FIPS,53033,King,-0.15678,0.2157,full_february_except_presidents_day,DAY_OF_WEEK
2020-09-30,USA,FIPS,53033,King,-0.16121000000000002,0.21147000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-10-01,USA,FIPS,53033,King,-0.17933000000000002,0.20436000000000001,full_february_except_presidents_day,DAY_OF_WEEK
2020-10-02,USA,FIPS,53033,King,-0.15940000000000001,0.19332000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-10-03,USA,FIPS,53033,King,-0.07206,0.21297000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-10-04,USA,FIPS,53033,King,-0.14111,0.26011,full_february_except_presidents_day,DAY_OF_WEEK
2020-10-05,USA,FIPS,53033,King,-0.18281000000000003,0.22022000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-10-06,USA,FIPS,53033,King,-0.17007000000000003,0.21611000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-10-07,USA,FIPS,53033,King,-0.18524000000000002,0.21472000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-10-08,USA,FIPS,53033,King,-0.20685,0.21451,full_february_except_presidents_day,DAY_OF_WEEK
2020-10-09,USA,FIPS,53033,King,-0.17236,0.19645,full_february_except_presidents_day,DAY_OF_WEEK
2020-10-10,USA,FIPS,53033,King,-0.13372,0.23024000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-10-11,USA,FIPS,53033,King,-0.19959000000000002,0.28207000000000004,full_february_except_presidents_day,DAY_OF_WEEK
2020-10-12,USA,FIPS,53033,King,-0.21557,0.22832000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-10-13,USA,FIPS,53033,King,-0.20062000000000002,0.228,full_february_except_presidents_day,DAY_OF_WEEK
2020-10-14,USA,FIPS,53033,King,-0.17658000000000001,0.21511000000000002,full_february_except_presidents_day,DAY_OF_WEEK
2020-10-15,USA,FIPS,53033,King,-0.18643,0.21024,full_february_except_presidents_day,DAY_OF_WEEK
2020-10-16,USA,FIPS,53033,King,-0.17606000000000002,0.20616,full_february_except_presidents_day,DAY_OF_WEEK
2020-10-17,USA,FIPS,53033,King,-0.09431,0.21854,full_february_except_presidents_day,DAY_OF_WEEK
2020-10-18,USA,FIPS,53033,King,-0.15263000000000002,0.26377,full_february_except_presidents_day,DAY_OF_WEEK
2020-10-19,USA,FIPS,53033,King,-0.21371,0.23768000000000003,full_february_except_presidents_day,DAY_OF_WEEK
2020-10-20,USA,FIPS,53033,King,-0.18868000000000001,0.21851,full_february_except_presidents_day,DAY_OF_WEEK
2020-10-21,USA,FIPS,53033,King,-0.20373000000000002,0.22552000000000003,full_february_except_presidents_day,DAY_OF_WEEK
