date,polygon_id,polygon_name,fb_movement,fb_stay_put
2021-09-20,53033,King,-7.827000000000001,17.502000000000002
2021-09-21,53033,King,-4.365,16.903000000000002
2021-09-22,53033,King,-7.71,17.286
2021-09-23,53033,King,-9.01,16.801000000000002
2021-09-24,53033,King,-5.164,15.625
2021-09-25,53033,King,8.405000000000001,17.270000000000003
2021-09-26,53033,King,-2.65,22.298000000000002
2021-09-27,53033,King,-12.206000000000001,18.905
2021-09-28,53033,King,-9.048,18.073
2021-09-29,53033,King,-9.269,17.853
2021-09-30,53033,King,-12.475,17.872000000000003
2021-10-01,53033,King,-5.942000000000001,15.142
2021-10-02,53033,King,6.2410000000000005,17.663
2021-10-03,53033,King,-1.873,21.925000000000004
2021-10-04,53033,King,-12.334,18.829
2021-10-05,53033,King,-10.464,18.938
2021-10-06,53033,King,-10.568,17.88
2021-10-07,53033,King,-9.768,16.824
2021-10-08,53033,King,-10.026,16.389
2021-10-09,53033,King,2.343,18.704
2021-10-10,53033,King,-4.835,22.347
2021-10-11,53033,King,-11.812000000000001,18.801000000000002
2021-10-12,53033,King,-10.132,18.16
2021-10-13,53033,King,-11.64,18.017
2021-10-14,53033,King,-13.643000000000002,18.257
2021-10-15,53033,King,-8.610000000000001,16.777
2021-10-16,53033,King,1.421,18.313
2021-10-17,53033,King,-3.4290000000000003,22.213
2021-10-18,53033,King,-12.531,19.275000000000002
2021-10-19,53033,King,-8.762,17.479
2021-10-20,53033,King,-10.637,18.171
2021-10-21,53033,King,-13.352,17.869
2021-10-22,53033,King,-10.911999999999999,17.374000000000002
2021-10-23,53033,King,-1.358,19.622999999999998
2021-10-24,53033,King,-7.3,23.225
2021-10-25,53033,King,-12.915,19.305000000000003
2021-10-26,53033,King,-9.803,18.476
2021-10-27,53033,King,-9.048,18.393
2021-10-28,53033,King,-11.562,19.046
2021-10-29,53033,King,-11.193999999999999,17.162000000000003
2021-10-30,53033,King,2.6759999999999997,17.935000000000002
2021-10-31,53033,King,2.902,19.939
2021-11-01,53033,King,-8.596,18.467000000000002
2021-11-02,53033,King,-10.363,18.722000000000005
2021-11-03,53033,King,-11.613999999999999,17.5
2021-11-04,53033,King,-14.602,18.56
2021-11-05,53033,King,-9.65,16.788
2021-11-06,53033,King,-7.1560000000000015,20.379
2021-11-07,53033,King,-7.125000000000001,23.389
2021-11-08,53033,King,-12.431000000000001,19.016
2021-11-09,53033,King,-9.623,18.92
2021-11-10,53033,King,-8.761000000000001,17.284000000000002
2021-11-11,53033,King,-17.449,20.779000000000003
2021-11-12,53033,King,-13.677,18.389000000000006
2021-11-13,53033,King,-5.510000000000001,20.198
2021-11-14,53033,King,-12.181000000000001,24.769
2021-11-15,53033,King,-62.965,34.18
2021-11-16,53033,King,-14.321,19.03
2021-11-17,53033,King,-17.42,17.376000000000005
2021-11-18,53033,King,-11.183,18.396
2021-11-19,53033,King,-9.92,17.259
2021-11-20,53033,King,-0.122,19.016
2021-11-21,53033,King,-4.622,22.167
2021-11-22,53033,King,-8.897,18.765
2021-11-23,53033,King,-60.606,38.659
2021-11-24,53033,King,-7.956,17.806
2021-11-25,53033,King,-35.355000000000004,25.868000000000002
2021-11-26,53033,King,-21.927,20.397000000000002
2021-11-27,53033,King,-13.382000000000001,23.125
2021-11-28,53033,King,-12.216000000000001,25.583
2021-11-29,53033,King,-13.174000000000003,19.448
2021-11-30,53033,King,-19.245,21.267000000000007
2021-12-01,53033,King,-67.254,41.659
2021-12-02,53033,King,-27.200000000000003,21.679000000000002
2021-12-03,53033,King,-18.208,18.238
2021-12-04,53033,King,-25.255,26.145000000000003
2021-12-05,53033,King,-15.367,27.469000000000005
2021-12-06,53033,King,-20.615000000000002,20.172
2021-12-07,53033,King,-12.4,19.078
2021-12-08,53033,King,-11.789,18.207
2021-12-09,53033,King,-13.383999999999999,17.823000000000004
2021-12-10,53033,King,-12.219,17.509000000000004
2021-12-11,53033,King,-7.215000000000001,20.674
2021-12-12,53033,King,-9.611,23.939
2021-12-13,53033,King,-14.307,19.733999999999998
2021-12-14,53033,King,-9.655,19.009
2021-12-15,53033,King,-9.046,18.58
2021-12-16,53033,King,-11.089,17.839000000000002
2021-12-17,53033,King,-8.101,17.263
2021-12-18,53033,King,-6.157000000000001,21.166999999999998
2021-12-19,53033,King,0.494,21.278
2021-12-20,53033,King,-11.628,20.493000000000002
2021-12-21,53033,King,-10.984,19.238
2021-12-22,53033,King,-8.964,19.168
2021-12-23,53033,King,-8.111,18.146
2021-12-24,53033,King,-21.939000000000004,20.1
2021-12-25,53033,King,-39.92500000000001,31.792000000000005
2021-12-26,53033,King,-41.275000000000006,40.296
2021-12-27,53033,King,-42.699999999999996,38.314
2021-12-28,53033,King,-36.558,33.804
2021-12-29,53033,King,-26.727,27.458000000000006
2021-12-30,53033,King,-42.215,34.427
2021-12-31,53033,King,-35.075,28.477000000000004
2022-01-01,53033,King,-34.826,32.773
2022-01-02,53033,King,-25.885,31.853000000000005
2022-01-03,53033,King,-23.765000000000004,25.331000000000003
2022-01-04,53033,King,-21.201,24.019
2022-01-05,53033,King,-22.792,23.66
2022-01-06,53033,King,-26.497000000000003,24.271
2022-01-07,53033,King,-27.011000000000003,22.397000000000002
2022-01-08,53033,King,-21.137000000000004,25.696
2022-01-09,53033,King,-19.151,27.554000000000002
2022-01-10,53033,King,-25.131000000000004,24.102
2022-01-11,53033,King,-24.145000000000007,24.489
2022-01-12,53033,King,-24.403,23.404000000000007
2022-01-13,53033,King,-26.185000000000002,22.858
2022-01-14,53033,King,-23.825,21.261
2022-01-15,53033,King,-17.869,24.62
2022-01-16,53033,King,-20.375,28.247
2022-01-17,53033,King,-25.931000000000004,24.906000000000002
2022-01-18,53033,King,-24.373000000000005,24.015000000000004
2022-01-19,53033,King,-24.415000000000003,22.728
2022-01-20,53033,King,-25.757,22.302
2022-01-21,53033,King,-23.86,20.763
2022-01-22,53033,King,-17.604,23.621000000000002
2022-01-23,53033,King,-22.139000000000003,28.683000000000003
2022-01-24,53033,King,-25.625000000000004,23.195
2022-01-25,53033,King,-24.578000000000003,22.032
2022-01-26,53033,King,-27.447000000000006,22.618
2022-01-27,53033,King,-25.287000000000003,21.89
2022-01-28,53033,King,-23.454000000000004,20.313
2022-01-29,53033,King,-14.789000000000001,23.072
2022-01-30,53033,King,-22.794000000000004,28.843000000000004
2022-01-31,53033,King,-23.152000000000005,22.157
2022-02-01,53033,King,-20.816000000000003,21.739000000000004
2022-02-02,53033,King,-21.698,21.813
2022-02-03,53033,King,-23.97,21.415
2022-02-04,53033,King,-22.357,20.621000000000002
2022-02-05,53033,King,-14.421000000000001,22.641000000000002
2022-02-06,53033,King,-12.752000000000002,25.03
2022-02-07,53033,King,-22.84,22.076999999999998
2022-02-08,53033,King,-21.651999999999997,21.052
2022-02-09,53033,King,-20.759,20.446
2022-02-10,53033,King,-22.739,20.480999999999998
2022-02-11,53033,King,-18.224,18.905
2022-02-12,53033,King,-7.526000000000001,21.14
2022-02-13,53033,King,-13.887000000000002,24.488
2022-02-14,53033,King,-19.392,21.127000000000002
2022-02-15,53033,King,-19.166,20.684
2022-02-16,53033,King,-18.878,20.02
2022-02-17,53033,King,-22.381999999999998,20.268000000000004
2022-02-18,53033,King,-17.86,19.218
2022-02-19,53033,King,-13.315000000000001,22.951
2022-02-20,53033,King,-12.912,25.394
2022-02-21,53033,King,-23.504,24.153
2022-02-22,53033,King,-22.192,22.444000000000003
2022-02-23,53033,King,-20.058999999999997,20.894
2022-02-24,53033,King,-21.84,21.353000000000005
2022-02-25,53033,King,-17.067,18.723
2022-02-26,53033,King,-12.685000000000002,22.736
2022-02-27,53033,King,-15.192,26.805
2022-02-28,53033,King,-20.334,23.044
2022-03-01,53033,King,-16.824,19.292
2022-03-02,53033,King,-15.545,20.255000000000003
2022-03-03,53033,King,-16.754,18.971
2022-03-04,53033,King,-17.115000000000002,18.496000000000002
2022-03-05,53033,King,-7.1560000000000015,19.956
2022-03-06,53033,King,-9.552,23.276
2022-03-07,53033,King,-19.753999999999998,20.233
2022-03-08,53033,King,-19.154,19.73
2022-03-09,53033,King,-17.559,18.902
2022-03-10,53033,King,-20.451000000000004,19.226
2022-03-11,53033,King,-21.679000000000002,19.101000000000003
2022-03-12,53033,King,-12.020999999999999,20.594
2022-03-13,53033,King,-14.216000000000001,24.404
2022-03-14,53033,King,-22.656000000000002,21.85
2022-03-15,53033,King,-20.091,20.116
2022-03-16,53033,King,-18.054000000000002,18.698999999999998
2022-03-17,53033,King,-21.678000000000004,18.838
2022-03-18,53033,King,-20.754,18.029
2022-03-19,53033,King,-12.899000000000003,21.448
2022-03-20,53033,King,-12.902000000000003,24.368000000000002
2022-03-21,53033,King,-23.313000000000002,21.259000000000004
2022-03-22,53033,King,-16.998,18.822000000000003
2022-03-23,53033,King,-18.242000000000004,19.621
2022-03-24,53033,King,-18.9,18.204
2022-03-25,53033,King,-17.282,17.536
2022-03-26,53033,King,-8.922,20.594
2022-03-27,53033,King,-4.811000000000001,21.905
2022-03-28,53033,King,-20.157000000000004,19.309
2022-03-29,53033,King,-17.418,18.708
2022-03-30,53033,King,-17.646,19.005
2022-03-31,53033,King,-17.723000000000003,17.767000000000003
2022-04-01,53033,King,-15.943000000000001,16.611
2022-04-02,53033,King,-8.167,19.836000000000002
2022-04-03,53033,King,-12.763000000000002,23.595
2022-04-04,53033,King,-20.737000000000002,20.288999999999998
2022-04-05,53033,King,-18.157999999999998,19.31
2022-04-06,53033,King,-16.124000000000002,18.626
2022-04-07,53033,King,-15.873000000000001,17.196
2022-04-08,53033,King,-17.836000000000002,18.16
2022-04-09,53033,King,-11.286000000000001,20.961
2022-04-10,53033,King,-11.843,24.403
2022-04-11,53033,King,-20.991,20.169
2022-04-12,53033,King,-18.282999999999998,19.988000000000003
2022-04-13,53033,King,-19.45,19.409000000000002
2022-04-14,53033,King,-19.062,19.208000000000002
2022-04-15,53033,King,-18.334,17.399
2022-04-16,53033,King,-8.426,20.158
2022-04-17,53033,King,-4.611,21.139
2022-04-18,53033,King,-18.675000000000004,21.048000000000002
2022-04-19,53033,King,-17.477,18.895
2022-04-20,53033,King,-16.565,19.086
2022-04-21,53033,King,-17.591,18.413
2022-04-22,53033,King,-15.561000000000005,17.248
2022-04-23,53033,King,-4.257,18.996
2022-04-24,53033,King,-3.138,21.145000000000003
2022-04-25,53033,King,-18.639000000000003,19.756999999999998
2022-04-26,53033,King,-18.526999999999997,19.061000000000003
2022-04-27,53033,King,-16.644000000000002,18.176000000000002
2022-04-28,53033,King,-20.507,18.488
2022-04-29,53033,King,-17.989,17.343
2022-04-30,53033,King,-8.306000000000001,20.101
2022-05-01,53033,King,-5.399,21.381000000000004
2022-05-02,53033,King,-18.997000000000003,19.79
2022-05-03,53033,King,-16.611,18.997000000000003
2022-05-04,53033,King,-15.440000000000001,17.887
2022-05-05,53033,King,-16.183,18.937
2022-05-06,53033,King,-17.707,18.125
2022-05-07,53033,King,-8.093,20.073
2022-05-08,53033,King,-4.428000000000001,21.02
2022-05-09,53033,King,-17.649,19.503999999999998
2022-05-10,53033,King,-15.106,18.386
2022-05-11,53033,King,-13.997000000000002,17.893
2022-05-12,53033,King,-19.523,19.526
2022-05-13,53033,King,-17.118000000000002,17.599
2022-05-14,53033,King,-9.014999999999999,20.237
2022-05-15,53033,King,-12.732000000000001,24.462000000000003
2022-05-16,53033,King,-16.846000000000004,19.375999999999998
2022-05-17,53033,King,-15.712000000000002,18.506
2022-05-18,53033,King,-17.167,19.081
2022-05-19,53033,King,-18.374,18.055
2022-05-20,53033,King,-17.501,17.505000000000003
2022-05-21,53033,King,-2.802,19.156000000000002
2022-05-22,53033,King,-1.557,21.532
